,Unnamed: 0,songname,count,songid
204431,204431,Toxic,22,s4949
204457,204457,Toxic Girl,10,s4950
204485,204485,Toxicity,18,s4951
204575,204575,Track  1,14,s4952
204576,204576,Track  2,11,s4953
204577,204577,Track  3,10,s4954
204583,204583,Track  9,10,s4955
204587,204587,Track 01,12,s4956
204591,204591,Track 02,13,s4957
204601,204601,Track 03,12,s4958
204605,204605,Track 04,11,s4959
204766,204766,Traffic,16,s4960
204777,204777,Traffic Light,12,s4961
204782,204782,Tragedy,15,s4962
204828,204828,Train,21,s4963
204844,204844,Train In Vain,15,s4964
204876,204876,Train Under Water,13,s4965
204891,204891,Trains To Brazil,12,s4966
205009,205009,Transatlanticism,13,s4967
205042,205042,Transformer,12,s4968
205067,205067,Transitions,10,s4969
205090,205090,Transmission,24,s4970
205171,205171,Trapped,12,s4971
205203,205203,Trash,23,s4972
205255,205255,Travel Is Dangerous,11,s4973
205399,205399,Treefingers,16,s4974
205400,205400,Treehouse,12,s4975
205510,205510,Triad,10,s4976
205550,205550,Tribulations,16,s4977
205556,205556,Tribute,14,s4978
205575,205575,Trick Me,10,s4979
205608,205608,Trigger,11,s4980
205758,205758,Tristan,14,s4981
205800,205800,Triumphant,20,s4982
205918,205918,Trouble,46,s4983
206071,206071,True Blue,12,s4984
206079,206079,True Confessions,11,s4985
206084,206084,True Faith,12,s4986
206102,206102,True Love,16,s4987
206111,206111,True Love Way,10,s4988
206162,206162,Truly Madly Deeply,13,s4989
206188,206188,Trust,22,s4990
206204,206204,Trust Me,13,s4991
206223,206223,Truth,13,s4992
206266,206266,Try,26,s4993
206274,206274,Try Again,17,s4994
206333,206333,Trying Not To Think About Time,11,s4995
206352,206352,Trying Your Luck,14,s4996
206605,206605,Tulips,15,s4997
206757,206757,Turn,19,s4998
206759,206759,Turn A Square,16,s4999
206775,206775,Turn Into,13,s5000
206786,206786,Turn It On,23,s5001
206788,206788,Turn It Out,11,s5002
206790,206790,Turn It Up,17,s5003
206801,206801,Turn Me On,14,s5004
206820,206820,Turn On,11,s5005
206825,206825,Turn On Me,12,s5006
206859,206859,Turn The Page,19,s5007
206885,206885,Turn Up The Sun,10,s5008
206905,206905,Turnaround,10,s5009
207105,207105,Twelve,12,s5010
207118,207118,Twentieth Century Fox,13,s5011
207128,207128,Twenty Four Hours,18,s5012
207145,207145,Twenty Years,10,s5013
207184,207184,Twilight,34,s5014
207227,207227,Twin Cinema,13,s5015
207253,207253,Twinkle,13,s5016
207279,207279,Twist,20,s5017
207284,207284,Twist And Shout,13,s5018
207305,207305,Twisted,14,s5019
207313,207313,Twisted Logic,19,s5020
207315,207315,Twisted Nerve,11,s5021
207320,207320,Twisted Transistor,15,s5022
207480,207480,Two More Years,11,s5023
207515,207515,Two Receivers,11,s5024
207610,207610,Two-Headed Boy,10,s5025
207614,207614,Two-Timing Touch And Broken Bones,13,s5026
207696,207696,Tyrant,18,s5027
207874,207874,U-Fig,10,s5028
207876,207876,U-Mass,11,s5029
207994,207994,Ugly,10,s5030
208144,208144,Ulysses,14,s5031
208182,208182,Umbrella,19,s5032
208424,208424,Unchained Melody,13,s5033
208455,208455,Uncle Jonny,17,s5034
208485,208485,Unconditional,17,s5035
208526,208526,Undenied,14,s5036
208551,208551,Under Control,16,s5037
208575,208575,Under My Skin,12,s5038
208576,208576,Under My Thumb,15,s5039
208591,208591,Under Pressure,24,s5040
208610,208610,Under The Bridge,26,s5041
208630,208630,Under The Gun,21,s5042
208634,208634,Under The Influence,11,s5043
208674,208674,Under The Sun,15,s5044
208683,208683,Under The Weather,17,s5045
208737,208737,Underground,15,s5046
208815,208815,Undertow,16,s5047
208827,208827,Underwater Love,11,s5048
208837,208837,Underwear,11,s5049
208866,208866,Undone,11,s5050
208885,208885,Une Année Sans Lumière,20,s5051
208941,208941,Unfaithful,14,s5052
208956,208956,Unfinished Sympathy,14,s5053
209037,209037,Uniform,14,s5054
209044,209044,Unintended,20,s5055
209072,209072,Unison,11,s5056
209134,209134,Universal Traveler,15,s5057
209136,209136,Universally Speaking,12,s5058
209137,209137,Universe,16,s5059
209219,209219,Unloveable,12,s5060
209259,209259,Uno,17,s5061
209289,209289,Unravel,16,s5062
209297,209297,Unreal,12,s5063
209329,209329,Unsatisfied,11,s5064
209364,209364,Unspoken,12,s5065
209375,209375,Unstoppable,14,s5066
209440,209440,Until The End,16,s5067
209445,209445,Until The End Of Time,10,s5068
209448,209448,Until The Morning,16,s5069
209491,209491,Untitled,59,s5070
209536,209536,Untitled 1,15,s5071
209662,209662,Up Against The Wall,15,s5072
209663,209663,Up All Night,17,s5073
209677,209677,Up Around The Bend,10,s5074
209706,209706,Up In The Sky,10,s5075
209734,209734,Up The Bracket,16,s5076
209816,209816,Upon This Tidal Wave Of Young Blood,12,s5077
209851,209851,Upside Down,29,s5078
209859,209859,Upstairs,12,s5079
209980,209980,Us,23,s5080
209987,209987,Us And Them,15,s5081
209998,209998,Us V Them,13,s5082
210015,210015,Use It,12,s5083
210020,210020,Use Me,12,s5084
210066,210066,Useless,22,s5085
210134,210134,Utopia,20,s5086
210360,210360,Valentine,24,s5087
210367,210367,Valentine'S Day,15,s5088
210376,210376,Valerie,17,s5089
210478,210478,Vamos,12,s5090
210496,210496,Vampire,12,s5091
210544,210544,Van Tango,13,s5092
210576,210576,Vanished,12,s5093
210578,210578,Vanishing,16,s5094
210915,210915,Vegas,11,s5095
210921,210921,Vegetable,15,s5096
210964,210964,Velocity Girl,12,s5097
210969,210969,Velouria,18,s5098
210970,210970,Velvet,10,s5099
210988,210988,Velvet Morning,10,s5100
211044,211044,Vendetta,12,s5101
211079,211079,Venice Queen,10,s5102
211115,211115,Venus,33,s5103
211131,211131,Venus As A Boy,19,s5104
211144,211144,Venus In Furs,16,s5105
211246,211246,Veridis Quo,15,s5106
211288,211288,Veronica,12,s5107
211351,211351,Vertebrae By Vertebrae,10,s5108
211360,211360,Vertigo,39,s5109
211382,211382,Very Ape,15,s5110
211525,211525,Vibrate,18,s5111
211539,211539,Vicar In A Tutu,13,s5112
211541,211541,Vicarious,19,s5113
211544,211544,Vice,13,s5114
211551,211551,Vicinity Of Obscenity,10,s5115
211607,211607,Victoria,14,s5116
211623,211623,Victory,11,s5117
211676,211676,Video Killed The Radio Star,12,s5118
211686,211686,Videotape,27,s5119
211712,211712,Vienna,16,s5120
211759,211759,Viginti Tres,10,s5121
211868,211868,Vinegar & Salt,11,s5122
211952,211952,Violence,12,s5123
211959,211959,Violent,14,s5124
211975,211975,Violent Pornography,17,s5125
211982,211982,Violently Happy,13,s5126
211989,211989,Violet,16,s5127
211997,211997,Violet Hill,18,s5128
212093,212093,Virtual Insanity,13,s5129
212113,212113,Virus,12,s5130
212162,212162,Vision Of Division,15,s5131
212185,212185,Visions,16,s5132
212295,212295,Viva La Vida,21,s5133
212482,212482,Voices,29,s5134
212555,212555,Volcano,24,s5135
212562,212562,Volcanoes,10,s5136
212639,212639,Voodoo,19,s5137
212650,212650,Voodoo Child (Slight Return),10,s5138
212670,212670,Voodoo People,14,s5139
212741,212741,Vow,12,s5140
212769,212769,Voyager,15,s5141
212821,212821,Vultures,10,s5142
213050,213050,Wait,33,s5143
213077,213077,Wait For Me,10,s5144
213119,213119,Waiting,22,s5145
213182,213182,Waiting For The 7.18,11,s5146
213199,213199,Waiting For The Night,11,s5147
213209,213209,Waiting For The Sun,10,s5148
213225,213225,Waiting For You,13,s5149
213263,213263,Waiting To Die,10,s5150
213299,213299,Wake Me Up When September Ends,13,s5151
213311,213311,Wake Up,57,s5152
213323,213323,Wake Up Alone,18,s5153
213333,213333,Wake Up Call,21,s5154
213388,213388,Waking Up,10,s5155
213416,213416,Walk,16,s5156
213435,213435,Walk Away,44,s5157
213455,213455,Walk Idiot Walk,14,s5158
213492,213492,Walk On,11,s5159
213495,213495,Walk On By,22,s5160
213504,213504,Walk On The Wild Side,13,s5161
213529,213529,Walk This Way,16,s5162
213549,213549,Walk With Me,11,s5163
213623,213623,Walking After You,11,s5164
213627,213627,Walking Away,16,s5165
213660,213660,Walking In My Shoes,11,s5166
213694,213694,Walking On Air,14,s5167
213701,213701,Walking On Sunshine,12,s5168
213707,213707,Walking On The Moon,10,s5169
213741,213741,Walking With A Ghost,17,s5170
213791,213791,Walls,10,s5171
213804,213804,Walnut Tree,13,s5172
213824,213824,Waltz,10,s5173
213825,213825,Waltz #1,10,s5174
213827,213827,Waltz #2 (Xo),12,s5175
213898,213898,Wandering Star,25,s5176
213901,213901,Wanderlust,23,s5177
213955,213955,Want,11,s5178
213988,213988,Wanted Dead Or Alive,10,s5179
214003,214003,War,31,s5180
214067,214067,War On War,10,s5181
214073,214073,War Pigs,13,s5182
214130,214130,Warlocks,11,s5183
214171,214171,Warm Sound,14,s5184
214198,214198,Warning,26,s5185
214214,214214,Warning Sign,25,s5186
214250,214250,Warrior,28,s5187
214273,214273,Warsaw,17,s5188
214448,214448,Waste,10,s5189
214460,214460,Wasted,30,s5190
214484,214484,Wasted Time,19,s5191
214492,214492,Wasteland,17,s5192
214510,214510,Wasting My Time,14,s5193
214514,214514,Wasting Time,14,s5194
214573,214573,Watch The Tapes,15,s5195
214667,214667,Water,25,s5196
214737,214737,Waterfall,17,s5197
214743,214743,Waterfalls,13,s5198
214754,214754,Waterloo,11,s5199
214773,214773,Waters Of Nazareth,12,s5200
214808,214808,Wave Of Mutilation,17,s5201
214824,214824,Waves,22,s5202
214883,214883,Way Down,14,s5203
214895,214895,Way Of Life,10,s5204
214908,214908,Way Out,23,s5205
214949,214949,Wayfaring Stranger,15,s5206
215036,215036,We Are All Made Of Stars,14,s5207
215091,215091,We Are Nowhere And It'S Now,18,s5208
215124,215124,We Are The Champions,15,s5209
215142,215142,We Are The Night,11,s5210
215200,215200,We Believe,11,s5211
215217,215217,We Both Go Down Together,13,s5212
215271,215271,We Can Work It Out,13,s5213
215288,215288,We Carry On,18,s5214
215393,215393,We Fight For Diamonds,12,s5215
215557,215557,We Looked Like Giants,15,s5216
215592,215592,We Might As Well Be Strangers,15,s5217
215610,215610,We Need A War,12,s5218
215617,215617,We Never Change,14,s5219
215649,215649,We Rule The School,11,s5220
215670,215670,We Share Our Mothers' Health,17,s5221
215693,215693,We Suck Young Blood,13,s5222
215694,215694,We Suck Young Blood. (Your Time Is Up.),11,s5223
215721,215721,We Used To Be Friends,15,s5224
215725,215725,We Used To Vacation,11,s5225
215728,215728,We Walk,17,s5226
215772,215772,We Will Become Silhouettes,24,s5227
215788,215788,We Will Rock You,15,s5228
215892,215892,We'Re Going To Be Friends,20,s5229
215917,215917,We'Re In This Together,11,s5230
216023,216023,Weak And Powerless,12,s5231
216052,216052,Weapon Of Choice,17,s5232
216168,216168,Wednesday,15,s5233
216213,216213,Weekend,19,s5234
216232,216232,Weekend Wars,19,s5235
216258,216258,Weeping Willow,11,s5236
216284,216284,Weight Of The World,19,s5237
216291,216291,Weightless,10,s5238
216319,216319,Weird Divide,15,s5239
216323,216323,Weird Fishes/Arpeggi,25,s5240
216359,216359,Welcome,24,s5241
216375,216375,Welcome Home,14,s5242
216376,216376,Welcome Home (Sanitarium),13,s5243
216442,216442,Welcome To The Black Parade,11,s5244
216457,216457,Welcome To The Jungle,20,s5245
216496,216496,"Welcome, Ghosts",11,s5246
216536,216536,Well That Was Easy,23,s5247
216539,216539,Well Well Well,14,s5248
216677,216677,Werewolf,16,s5249
216699,216699,West End Girls,11,s5250
216741,216741,Western Eyes,18,s5251
216768,216768,Wet Blanket,14,s5252
216794,216794,Wet Sand,12,s5253
216899,216899,What A Waster,11,s5254
216908,216908,What A Wonderful World,27,s5255
216976,216976,What Became Of The Likely Lads,15,s5256
216992,216992,What Can I Do?,13,s5257
217026,217026,What Did I Ever Give You?,18,s5258
217033,217033,What Difference Does It Make?,17,s5259
217101,217101,What Else Is There,21,s5260
217117,217117,What Ever Happened,10,s5261
217121,217121,What Ever Happened?,18,s5262
217138,217138,What Goes On,19,s5263
217240,217240,What I'M Trying To Say,10,s5264
217246,217246,What I'Ve Done,10,s5265
217250,217250,What If,28,s5266
217367,217367,What Katie Did,20,s5267
217441,217441,What People Are Made Of,10,s5268
217448,217448,What Sarah Said,17,s5269
217576,217576,What Went Wrong,13,s5270
217652,217652,What You Meant,20,s5271
217670,217670,What You Waiting For?,12,s5272
217676,217676,What You Want,12,s5273
217700,217700,What Your Soul Sings,16,s5274
217744,217744,What'S Going On,22,s5275
217799,217799,What'S My Name,10,s5276
217865,217865,What'S The Word,14,s5277
217944,217944,Whatever,19,s5278
217976,217976,Whatever It Takes,10,s5279
218003,218003,Whatever'S Left,13,s5280
218021,218021,Whatsername,11,s5281
218051,218051,When,11,s5282
218064,218064,When A Man Loves A Woman,10,s5283
218079,218079,When Anger Shows,10,s5284
218103,218103,When Doves Cry,17,s5285
218140,218140,When I Come Around,13,s5286
218176,218176,When I Grow Up,24,s5287
218256,218256,When I'M Gone,13,s5288
218261,218261,When I'M Sixty-Four,11,s5289
218433,218433,When The Levee Breaks,18,s5290
218464,218464,When The Music'S Over,15,s5291
218516,218516,When The Sun Goes Down,18,s5292
218570,218570,When Under Ether,10,s5293
218683,218683,When You Sleep,16,s5294
218700,218700,When You Were Young,30,s5295
218711,218711,When You'Re Gone,14,s5296
218830,218830,Where Did You Sleep Last Night?,14,s5297
218910,218910,Where I End And You Begin,17,s5298
218912,218912,Where I End And You Begin. (The Sky Is Falling In.),10,s5299
218943,218943,Where Is Home?,15,s5300
218955,218955,Where Is My Mind?,29,s5301
218968,218968,Where Is The Love,13,s5302
219061,219061,Where The Streets Have No Name,16,s5303
219070,219070,Where The White Boys Dance,16,s5304
219071,219071,Where The Wild Roses Grow,14,s5305
219221,219221,Wherever I May Roam,11,s5306
219249,219249,Which Way Is Out,13,s5307
219252,219252,Which Way To Happy,10,s5308
219270,219270,While My Guitar Gently Weeps,27,s5309
219374,219374,Whiskey In The Jar,17,s5310
219400,219400,Whisper,20,s5311
219435,219435,Whistle For The Choir,13,s5312
219493,219493,White Christmas,15,s5313
219571,219571,White Light,25,s5314
219610,219610,White Moon,11,s5315
219646,219646,White Rabbit,22,s5316
219660,219660,White Riot,15,s5317
219675,219675,White Shadows,21,s5318
219711,219711,White Unicorn,11,s5319
219714,219714,White Wall,10,s5320
219731,219731,White Winter Hymnal,20,s5321
219743,219743,Whitelightgenerator,10,s5322
219786,219786,Who Are You,20,s5323
219836,219836,Who Do You Think,13,s5324
219901,219901,Who Knew,11,s5325
219904,219904,Who Knows,10,s5326
219992,219992,Who The Fuck Are Arctic Monkeys?,10,s5327
220017,220017,Who Wants To Live Forever,15,s5328
220072,220072,Who'Ll Stop The Rain,15,s5329
220197,220197,Whole Lotta Love,22,s5330
220258,220258,Why,27,s5331
220302,220302,Why Can'T I Be You?,10,s5332
220342,220342,Why Did You Stay?,11,s5333
220352,220352,Why Do I Keep Counting?,16,s5334
220364,220364,Why Do You Love Me,11,s5335
220370,220370,Why Does It Always Rain On Me?,12,s5336
220377,220377,Why Does My Heart Feel So Bad?,19,s5337
220546,220546,Why?,14,s5338
220562,220562,Wicked,11,s5339
220574,220574,Wicked Game,28,s5340
220629,220629,Wide Awake,12,s5341
220800,220800,Wild Honey,10,s5342
220801,220801,Wild Honey Pie,10,s5343
220803,220803,Wild Horses,22,s5344
220810,220810,Wild Is The Wind,16,s5345
220827,220827,Wild Packs Of Family Dogs,10,s5346
220870,220870,Wild World,12,s5347
220876,220876,Wildcat,10,s5348
220885,220885,Wilderness,20,s5349
220890,220890,Wildfire,11,s5350
220900,220900,Wildlife Analysis,10,s5351
221023,221023,"William, It Was Really Nothing",14,s5352
221027,221027,Willie,10,s5353
221115,221115,Wind In The Wires,11,s5354
221118,221118,Wind It Up,16,s5355
221126,221126,Wind Of Change,12,s5356
221162,221162,Window,22,s5357
221191,221191,Windows,10,s5358
221199,221199,Windowsill,14,s5359
221221,221221,Windsurfing Nation,10,s5360
221271,221271,"Wings For Marie, Part 1",13,s5361
221334,221334,Winter,26,s5362
221418,221418,Winter Wonderland,12,s5363
221568,221568,Wires,13,s5364
221585,221585,Wisdom,15,s5365
221616,221616,Wish,26,s5366
221671,221671,Wish You Were Here,35,s5367
221687,221687,Wishful Thinking,18,s5368
221706,221706,Wishing Well,24,s5369
221741,221741,Witchcraft,10,s5370
221763,221763,With A Little Help From My Friends,21,s5371
221831,221831,With Or Without You,26,s5372
221846,221846,With Teeth,14,s5373
221867,221867,With You,27,s5374
221907,221907,Within You Without You,11,s5375
221968,221968,Without You,30,s5376
221974,221974,Without You I'M Nothing,20,s5377
221983,221983,Witness,18,s5378
222083,222083,Woke Up This Morning,11,s5379
222148,222148,Wolves,13,s5380
222161,222161,Woman,29,s5381
222190,222190,Woman King,10,s5382
222212,222212,Womanizer,11,s5383
222275,222275,Won'T Get Fooled Again,15,s5384
222309,222309,Wonder,12,s5385
222326,222326,Wonderboy,14,s5386
222331,222331,Wonderful,14,s5387
222342,222342,Wonderful Life,12,s5388
222355,222355,Wonderful Tonight,13,s5389
222380,222380,Wondering,13,s5390
222386,222386,Wonderland,14,s5391
222397,222397,Wonderwall,43,s5392
222439,222439,Wooden,12,s5393
222522,222522,Word Up,10,s5394
222531,222531,Words,22,s5395
222573,222573,Words So Leisured,10,s5396
222589,222589,Work,24,s5397
222625,222625,Work On You,13,s5398
222646,222646,Worked Up So Sexual,11,s5399
222674,222674,Working Class Hero,12,s5400
222768,222768,World In My Eyes,13,s5401
222895,222895,Worms,10,s5402
222950,222950,Worth The Wait,10,s5403
223000,223000,Would?,10,s5404
223008,223008,Wouldn'T It Be Nice,10,s5405
223033,223033,Wow,22,s5406
223061,223061,Wrapped Around Your Finger,11,s5407
223070,223070,Wrapped Up In Books,10,s5408
223096,223096,Wrecking Ball,14,s5409
223156,223156,Writing To Reach You,12,s5410
223171,223171,Wrong,10,s5411
223172,223172,Wrong 'Em Boyo,13,s5412
223294,223294,Wuthering Heights,12,s5413
223355,223355,X,21,s5414
223379,223379,X&Y,17,s5415
223546,223546,Y Control,15,s5416
223848,223848,Yeah (Crass Version),14,s5417
223976,223976,Yellow,33,s5418
224020,224020,Yellow Submarine,18,s5419
224022,224022,Yellow Sun,14,s5420
224044,224044,Yer Blues,10,s5421
224058,224058,Yes,27,s5422
224125,224125,Yesterday,32,s5423
224143,224143,Yesterday Was A Lie,10,s5424
224349,224349,You,48,s5425
